Attached 3 probes
TIME     PID      COMM                 CAP  CAP_NAME             NOTE
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      1001928  splunkd              21   SYS_ADMIN            (non-runtime process)
265      3290416  splunkd              21   SYS_ADMIN            (non-runtime process)
265      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
265      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
265      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
265      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
265      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
266      3290416  splunk-optimize      21   SYS_ADMIN            (non-runtime process)
344      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
345      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
346      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
346      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
346      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
346      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
346      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
346      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
347      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
347      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
347      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
347      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
347      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
347      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
348      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
348      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
348      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
348      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
348      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
348      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
349      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
349      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
349      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
349      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
349      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
350      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
350      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
350      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
350      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
350      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
350      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
351      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
351      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
351      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
351      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
351      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
352      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
352      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
352      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
352      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
352      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
353      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
353      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
353      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
353      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
354      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
354      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
354      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
354      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
354      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
355      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
355      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
355      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
355      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
356      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
356      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
356      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
356      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
357      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
357      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
357      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
357      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
357      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
358      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
358      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
358      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
358      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
359      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
359      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
359      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
