Attached 3 probes
TIME     PID      COMM                 SYSCALL    DETAIL
2836     3294336  bwrap                mount      src=/oldroot/etc/ld.so.cache dst=/newroot/etc/ld.so.cache fstype=  <-- NOT container runtime, worth review
2836     3294335  bwrap                mount      src=/oldroot/etc/ld.so.cache dst=/newroot/etc/ld.so.cache fstype=  <-- NOT container runtime, worth review
2836     3294336  bwrap                mount      src=none dst=/newroot/etc/ld.so.cache fstype=  <-- NOT container runtime, worth review
2836     3294336  bwrap                mount      src=tmpfs dst=/newroot/tmp-home fstype=tmpfs  <-- NOT container runtime, worth review
2836     3294336  bwrap                mount      src=tmpfs dst=/newroot/tmp-run fstype=tmpfs  <-- NOT container runtime, worth review
2836     3294336  bwrap                mount      src=oldroot dst=oldroot fstype=  <-- NOT container runtime, worth review
2836     3294335  bwrap                mount      src=none dst=/newroot/etc/ld.so.cache fstype=  <-- NOT container runtime, worth review
2836     3294335  bwrap                mount      src=tmpfs dst=/newroot/tmp-home fstype=tmpfs  <-- NOT container runtime, worth review
2836     3294335  bwrap                mount      src=tmpfs dst=/newroot/tmp-run fstype=tmpfs  <-- NOT container runtime, worth review
2836     3294335  bwrap                mount      src=oldroot dst=oldroot fstype=  <-- NOT container runtime, worth review
2836     3294336  bwrap                pivot_root new_root=. put_old=.  <-- NOT container runtime, worth review
2836     3294335  bwrap                pivot_root new_root=. put_old=.  <-- NOT container runtime, worth review


